la,0.00523027705996191
co,0.00729480738234661
om,0.00546755319609466
es,0.0140388686913532
mi,0.00336050507832144
no,0.00522638005493711
ho,0.00471877676835748
ow,0.00385525927757872
ab,0.00248307233846827
ut,0.00445672156253872
ie,0.00346833447207374
uh,0.00186789700752477
di,0.00496767039116795
id,0.00336530280620575
dn,0.00041800893520753
bu,0.00225136597838511
kn,0.00121081049046547
pe,0.00440282524776175
eo,0.000815540211935677
op,0.00219392191846763
pl,0.00269768334631998
le,0.0080252752393069
up,0.00129194907621772
wi,0.00336328077529665
ol,0.00361188028452034
ik,0.000899325819968919
ke,0.00258933925379082
wh,0.00322638928275089
ro,0.00732265626259461
ca,0.00577457101649203
sc,0.00159341550266466
ev,0.00267382338159265
ry,0.00226868191580664
yb,0.000192828220331002
od,0.00189723483780582
dy,0.000594513851472381
tu,0.00223723014412062
uf,0.000225695413653389
ff,0.00158109949621835
do,0.00270759129777455
lw,0.000125770322545731
ay,0.00264387894203887
ys,0.00137652511451542
ce,0.0060940519001291
ta,0.00549420723989638
ai,0.00293144850151058
gs,0.000619237774860865
mo,0.00358384758328061
ma,0.00523762989963135
gl,0.000561904007538425
sh,0.00263761064622067
cl,0.00189721645570665
ec,0.0048028564899775
nk,0.000843425856382019
sg,3.98891552066993E-05
gi,0.00126790529049866
vi,0.00271260961084894
fa,0.00144494328763954
ge,0.00440830311331548
et,0.00442576610753039
og,0.00108011376534122
hr,0.000800099248629858
tm,0.000316576511967638
nn,0.000764015187952093
ne,0.00690655906570113
ju,0.000918241000018548
us,0.00505737503513509
lk,0.000243912073934421
ki,0.00124450487825067
av,0.00219910567043459
ap,0.00187670203302892
pp,0.00122213386355641
so,0.00391814443885159
ak,0.0010518604789114
ls,0.00179653769853287
oh,0.00053635288968713
of,0.00893142081806922
im,0.00330420070855272
si,0.00567354299943396
un,0.00358862692906574
ni,0.0032926567502717
go,0.00183569156977263
ba,0.00176661164107826
ck,0.00130781282780453
on,0.0165660029215405
os,0.00320854026445333
se,0.009415108993624
ci,0.00253647233656756
mp,0.00230572184564143
ov,0.00177367036716092
gu,0.00101891975719232
ue,0.00165085956258214
hu,0.00126035024773831
my,0.000674053194596523
oc,0.00158198183697868
ct,0.00438008659108401
ph,0.00102693435243201
hy,0.000561867243340078
ia,0.00276260892060111
ag,0.00208307786045086
gn,0.000738537598497491
eu,0.000342274686612323
uk,5.2627949934E-05
mm,0.000924729881026826
tr,0.00416597189990998
ip,0.000853076458448156
ps,0.000563576778563222
ug,0.00123468883729197
fe,0.00222382959382307
hh,0.00031341479090978
tl,0.000954545645886396
sp,0.00197510140990517
pi,0.00120496498292827
ix,0.000233489423702993
dr,0.000877267300960606
ee,0.00345250748468528
rn,0.00142668986316016
af,0.000717710680133809
ft,0.000715486446133804
nl,0.000565341460083887
su,0.00297407658949414
rv,0.000762857115704156
vo,0.000601903455340166
oe,0.000459662771934895
pr,0.00489548388771324
wo,0.00216941858026923
ua,0.00116217145605214
wr,0.000255989113091472
mu,0.00116358687768851
uc,0.00172694307106165
de,0.00681532870750259
ew,0.00130481654563923
tc,0.000403983393538078
oi,0.00089820451191933
sm,0.000705247616894112
fr,0.00188885260058266
rb,0.000283488733455169
aw,0.000479901463125022
rd,0.00154999698441663
ef,0.00138404339307742
ey,0.00182703360106187
eg,0.00122516690992005
ty,0.00213372054367411
ah,0.00101040884527495
ex,0.00216379365792211
xa,0.00032845134803378
xp,0.00081504389525799
nc,0.00390472550645486
lf,0.000401722395339726
ob,0.00108739307661396
bv,3.8859757652978E-05
io,0.00747570562031395
sl,0.000601609341753389
rk,0.000965207263407081
wn,0.000757103518662821
lp,0.000224206463620328
mh,0.000305455341967614
na,0.00380577466660341
sn,0.000301962743124631
yp,0.00038696156970333
ui,0.000891458281522621
ep,0.00190440385648353
po,0.00338671795174298
lc,0.000179629873124362
ns,0.00516231843931713
nu,0.000816661519985266
hm,0.000154832421339183
tw,0.00083688182907622
ds,0.00129091967866399
au,0.00127343830234991
ym,0.000278617477174166
rr,0.0011754249495563
lu,0.00147279216788754
xt,0.000369186079802464
du,0.00130773929940783
yr,0.000240934173868298
py,0.000121413765041589
eh,0.000230180645851746
ib,0.00107485648497757
bl,0.00221138491268255
ws,0.000441243908562953
bs,0.000526444938232562
cc,0.000747747030183462
ky,0.000103123576363863
cs,0.000290032760760968
ga,0.0015733422503671
ud,0.00107893731099411
rf,0.000344535684810675
sw,0.000221835172826934
xc,0.000214151455372372
pt,0.00094213772894422
oa,0.000537547726133413
pu,0.00104897448934115
pf,3.52568662149535E-05
fu,0.000951457453225232
lt,0.00123685792499445
sr,9.20024063638386E-05
sy,0.00051104073912509
yw,8.33628197522494E-05
ek,0.000269904362165883
dh,7.68739387439707E-05
gg,0.000347660641670186
bb,0.000128546019520944
bi,0.00151165192554051
rm,0.00153321412787114
iz,0.000746294844348748
zi,0.00017200130196732
hw,8.05687406778631E-05
ub,0.000934490775688005
dw,7.12122521985037E-05
nv,0.000501959982133335
ru,0.00123893510220107
qu,0.00145521888107758
uo,0.000137093695636665
cr,0.00179015911011964
wb,1.94666430248362E-05
xi,0.000363506011157824
dd,0.00050398201304243
dl,0.0003350505216371
dg,0.000242790765884831
nq,3.62494995703276E-05
bh,1.52571423140831E-05
ya,0.000186688599207022
fy,0.000120182164396958
fl,0.000579679497439291
nf,0.000704843210712293
rw,0.000113399169801902
ox,0.000299076753554376
xe,0.000207092729289711
va,0.00137996256706088
nh,0.000162405846198704
rg,0.00093533635224999
rc,0.00100662213284519
rh,0.000153968462678024
br,0.00103625407671302
fw,9.74251256200489E-06
wl,9.12119760993741E-05
jd,2.13232350413692E-06
lm,0.00024973919937245
cy,0.000555598947521883
yn,0.000181192351554117
wy,4.8822855405066E-05
ae,0.000175310079818567
eb,0.000384847628298367
bj,0.000136266501173853
je,0.000366814789009071
vs,3.40987939670171E-05
zh,1.17461613719266E-05
aj,0.000129740855967227
wt,8.89877420993692E-05
az,0.000190659132628518
tv,4.81243356364694E-05
aa,0.000115053558727526
yd,8.53848506613447E-05
uy,0.000118049840892822
lr,8.99068470580489E-05
yv,3.97237163141369E-05
iq,0.000102314764000225
hb,6.51461594712176E-05
np,0.000113362405603555
lv,0.000258158200793956
ij,3.7003165636445E-05
ji,4.71133201819218E-05
zo,7.46497047439658E-05
ka,0.000324774928199061
ej,3.56061260992518E-05
ja,0.000263764741041902
rp,0.00039049093274466
ze,0.000573613404712005
df,4.4613354694313E-05
fs,8.79399624464743E-05
vy,3.61759711736332E-05
yl,0.00026810291644687
gm,0.000141450253140807
pn,3.43377612562738E-05
dm,0.000194427462959105
sf,0.0001663763796202
sb,0.000105329428264694
eq,0.000643612438365051
tg,7.74437838183521E-05
tb,7.48702899340489E-05
dv,0.000163582300545814
kl,0.000123233592859775
dj,5.67823043472323E-05
sq,8.57892568431638E-05
wd,3.59921501818973E-05
pd,4.84184492232469E-05
ez,4.37126318348068E-05
lb,8.77929056530856E-05
mn,9.29031292233447E-05
gy,0.000212258099157491
yc,0.00019501569013266
tf,6.69476051902298E-05
mc,9.68185163473203E-05
sd,0.00013036584733913
lg,7.92268474381907E-05
wf,1.96320819173985E-05
kt,2.25732177851736E-05
gd,3.87862292562836E-05
oj,6.56424761489046E-05
hn,0.000239812865818709
hs,0.000194188495669848
gb,1.26652663306064E-05
yf,2.20952832066601E-05
cq,4.37310139339804E-05
xs,1.01101545454768E-05
kw,2.03122195868215E-05
uz,2.7040067884357E-05
pc,0.000103270633157252
kk,1.06616175206846E-05
kf,1.70769701322689E-05
pm,0.000158729426363985
yg,4.15619262314963E-05
zy,7.41533880662787E-05
ml,0.000102130943008489
dc,8.19841623142298E-05
cd,0.000149354555785452
ao,0.00010029273309113
nm,0.000323322742364347
db,4.94846109753154E-05
nw,5.27566246282152E-05
wp,4.8326538727379E-05
yz,5.29220635207775E-05
xh,4.85103597191149E-05
tn,0.000125329152165565
ax,0.000207258168182274
ww,4.09920811571149E-05
ii,0.000161174245554073
zz,4.53486386612567E-05
td,3.99810657025672E-05
nx,1.35659891901125E-05
hq,8.16165203307579E-06
xf,8.47414771902689E-06
cb,3.04775204298191E-05
vd,5.22051616530073E-06
kh,3.59921501818973E-05
iu,0.000170696172925995
ko,0.000114980030330831
za,0.00030799207165357
hl,0.000149575140975535
hz,4.28302910744743E-06
gv,2.40805499174083E-06
wk,1.5808605289291E-05
pk,3.15804463802347E-05
dt,7.06791713224694E-05
nr,0.000115255761818435
tk,1.73343195206993E-05
yu,2.47239233884841E-05
hc,7.61386547770269E-05
fc,2.42643709091442E-05
bc,7.78481900001711E-05
gt,0.000214721300446753
mr,8.9539205074577E-05
mf,3.75730107108264E-05
bt,0.000144078893322631
kg,5.07162116199462E-05
vr,1.39887774711051E-05
tp,0.000136487086363936
oz,6.04587241819511E-05
jr,1.13601372892812E-05
hd,4.58265732397702E-05
zl,1.62313935702836E-05
nb,8.79767266448215E-05
yh,1.23895348430024E-05
bf,1.07535280165526E-05
bd,3.22973482480049E-05
kb,3.124956859511E-05
tx,1.28490873223423E-05
xo,7.62305652728949E-05
md,3.26649902314768E-05
dq,9.44839897522738E-06
gp,2.70584499835306E-05
uu,6.13962112398044E-06
nz,6.67637841984939E-05
jg,1.06616175206846E-06
vc,9.19104958679706E-06
xu,5.03853338348215E-05
hf,2.13232350413692E-05
dk,9.3932526777066E-06
wu,1.54409633058191E-05
ln,4.58449553389438E-05
vu,1.86762127603716E-05
fd,2.82900506281614E-05
hg,1.42461268595355E-05
jm,2.97790006612225E-06
sv,2.47790696860049E-05
cz,1.16542508760587E-05
km,3.94112206281858E-05
pg,2.69113931901418E-05
gf,8.2792974677868E-05
bg,1.24446811405232E-05
cn,3.15253000827139E-05
bp,6.04403420827775E-05
ih,4.27199984794328E-05
bn,1.77387257025183E-05
pb,5.19294301654034E-05
wv,3.01466426446944E-06
yy,2.53672968595599E-06
uj,6.65431990084107E-06
lh,2.54224431570807E-05
jb,1.52571423140831E-06
bm,7.15063657852812E-05
hj,1.63600682644988E-06
uq,3.1433389586846E-06
rq,1.05697070248166E-05
iy,7.44475016530562E-06
vw,1.21321854545721E-06
kd,2.18379338182298E-05
mv,1.56431663967286E-05
lz,7.11387238018093E-06
cg,3.79774168926455E-05
kr,3.7095076132313E-05
zu,1.32167293058142E-05
fh,1.28123231239951E-05
zx,1.83820991735941E-07
ku,5.22603079505281E-05
xl,7.2057828760489E-06
pw,1.71504985289633E-05
hk,6.8932871900978E-06
tz,4.74441979670465E-05
cp,4.22420639009193E-05
mt,3.08819266116381E-05
jf,4.41170380166259E-06
fk,8.10650573555501E-06
iw,1.06064712231638E-05
kp,2.22607220992225E-05
fp,4.26464700827384E-05
ux,3.15620642810611E-05
aq,5.48338018348313E-05
qi,1.8069603487643E-05
fg,2.4319517206665E-05
gw,1.23711527438288E-05
rx,7.53666066117359E-06
fb,4.71133201819218E-05
fm,1.52755244132567E-05
hp,3.40620297686699E-05
wg,9.74251256200489E-06
cm,4.16722188265379E-05
uw,5.71683284298777E-06
xy,4.26280879835648E-05
rz,8.73149710745721E-06
sj,9.92633355374083E-06
xm,5.42271925621027E-06
zk,2.2058519008313E-06
kc,1.77203436033447E-05
xv,3.32715995042054E-06
fx,4.15435441323227E-06
hv,4.44846800000978E-06
yk,1.36211354876332E-05
zs,1.32534935041614E-05
bw,6.17638532232763E-06
vp,6.37858841323716E-06
vv,5.16536986777995E-06
zd,2.62864018182396E-06
mw,1.60291904793741E-05
zb,3.36392414876773E-06
xb,4.41170380166259E-06
lx,3.16172105785819E-06
mg,4.85103597191149E-05
wm,1.1911600264489E-05
jc,5.07345937191198E-06
xq,3.82347662810758E-06
oq,1.85659201653301E-05
xx,1.12866088925868E-05
rj,1.17093971735795E-05
kv,5.0183130743912E-06
jk,2.13232350413692E-06
vh,6.50726310745232E-06
gc,6.14513575373252E-05
cf,3.11025118017213E-05
xw,3.62127353719804E-06
pv,1.3179965107467E-05
qs,4.46685009918337E-06
tj,3.36392414876773E-06
qr,2.00364880992176E-06
bq,4.96316677687042E-07
xr,7.04034398348655E-06
zm,9.99986195043521E-06
cv,1.59556620826797E-05
dx,2.79407907438631E-06
xj,2.75731487603912E-07
js,2.75731487603912E-06
wc,1.22608601487873E-05
wj,1.08454385124205E-06
sz,9.3932526777066E-06
yx,1.23160064463081E-06
xg,1.67277102479707E-06
gk,9.30134218183863E-06
zt,5.42271925621027E-06
fj,8.08812363638142E-07
vn,3.36392414876773E-06
pj,4.24626490910024E-06
tq,1.2499827438044E-06
sx,2.27938029752567E-06
cx,5.9558001322445E-06
vg,2.2058519008313E-06
jl,9.92633355374083E-07
dz,3.91538712397555E-06
jy,3.67641983471883E-07
fn,2.08820646612029E-05
gz,3.47421674380929E-06
cj,3.49259884298288E-06
mz,4.6874352892665E-06
jn,4.6874352892665E-06
vx,6.80137669422983E-07
vl,5.29404456199511E-06
bz,2.4999654876088E-06
cw,3.82347662810758E-06
qo,1.93012041322738E-06
mk,3.95215132232274E-06
zv,1.93012041322738E-06
pz,3.30877785124694E-07
mj,3.86024082645477E-06
lq,3.06981056199022E-06
qa,1.99813418016968E-05
ql,1.28674694215159E-06
qv,4.77934578513447E-07
wz,2.57349388430318E-07
mq,6.80137669422983E-07
zf,1.15807224793643E-06
qm,6.61755570249389E-07
jz,2.94113586777506E-07
gq,1.5624784297555E-06
qc,5.3308087603423E-07
zw,1.91173831405379E-06
lj,3.41907044628851E-06
vt,4.88963838017604E-06
kj,1.76468152066504E-06
zp,1.36027533884597E-06
qb,5.51462975207824E-07
yj,1.15807224793643E-06
vk,4.41170380166259E-07
wq,4.04406181819071E-07
zc,1.94850251240098E-06
zg,1.39703953719315E-06
vq,4.22788280992665E-07
jp,2.68378647934474E-06
fz,4.13597231405868E-06
mx,2.64702228099755E-06
qt,5.05507727273839E-06
jv,3.86024082645477E-07
xn,2.97790006612225E-06
qw,3.30877785124694E-07
jh,1.06616175206846E-06
zn,5.3308087603423E-06
bk,3.41907044628851E-06
vm,2.22423400000489E-06
hx,7.53666066117359E-07
xd,5.18375196695354E-06
fv,2.15070560331051E-06
vf,1.65438892562347E-06
kq,6.2682958181956E-06
jj,6.61755570249389E-07
px,2.5183475867824E-06
qh,2.57349388430318E-07
bx,3.86024082645477E-06
qe,1.10292595041565E-06
zr,1.08454385124205E-06
jt,1.37865743801956E-06
gj,1.83820991735941E-06
jw,4.96316677687042E-07
yq,9.55869157026895E-07
fq,7.90430264464548E-07
qn,5.88227173555012E-07
vb,4.98154887604401E-06
zq,8.63958661158924E-07
pq,9.00722859506112E-07
xk,1.30512904132518E-06
wx,1.28674694215159E-07
qq,1.04777965289487E-06
vj,4.41170380166259E-07
jq,6.98519768596577E-07
xz,9.19104958679707E-08
kz,2.57349388430318E-07
zj,2.38967289256724E-07
qy,1.83820991735941E-08
vz,3.30877785124694E-07
jx,5.51462975207824E-08
kx,2.26099819835208E-06
qp,5.23889826447433E-06
qx,4.59552479339853E-07
gx,1.28674694215159E-06
qd,9.74251256200489E-07
qk,2.57349388430318E-07
qj,2.38967289256724E-07
qg,2.94113586777506E-07
qf,2.57349388430318E-07
